id,New-Identifiers-words-AVG,New-Identifiers-words-MIN,New-Abstractness-words-AVG,New-Abstractness-words-MAX,New-Abstractness-words-MIN,New-Commented-words-AVG,New-Commented-words-MAX,New-Synonym-commented-words-AVG,New-Synonym-commented-words-MAX,New-Comments-readability,New-Number-of-senses-AVG,New-Number-of-senses-MAX,New-Semantic-Text-Coherence-Standard-@-0.1,New-Semantic-Text-Coherence-Normalized-@-0.3,New-Text-Coherence-AVG,New-Text-Coherence-MIN,New-Text-Coherence-MAX,BW-Avg-Assignment,BW-Avg-blank-lines,BW-Avg-commas,BW-Avg-comments,BW-Avg-comparisons,BW-Avg-Identifiers-Length,BW-Avg-conditionals,BW-Avg-indentation-length,BW-Avg-keywords,BW-Avg-line-length,BW-Avg-loops,BW-Avg-number-of-identifiers,BW-Avg-numbers,BW-Avg-operators,BW-Avg-parenthesis,BW-Avg-periods,BW-Avg-spaces,BW-Max-Identifiers-Length,BW-Max-indentation,BW-Max-keywords,BW-Max-line-length,BW-Max-number-of-identifiers,BW-Max-numbers,BW-Max-char,BW-Max-words,Posnett-entropy,Posnett-volume,Posnett-lines,Dorn-DFT-Assignments,Dorn-DFT-Commas,Dorn-DFT-Comments,Dorn-DFT-Comparisons,Dorn-DFT-Conditionals,Dorn-DFT-Indentations,Dorn-DFT-Keywords,Dorn-DFT-LineLengths,Dorn-DFT-Loops,Dorn-DFT-Identifiers,Dorn-DFT-Numbers,Dorn-DFT-Operators,Dorn-DFT-Parenthesis,Dorn-DFT-Periods,Dorn-DFT-Spaces,Dorn-Visual-X-Comments,Dorn-Visual-Y-Comments,Dorn-Visual-X-Identifiers,Dorn-Visual-Y-Identifiers,Dorn-Visual-X-Keywords,Dorn-Visual-Y-Keywords,Dorn-Visual-X-Numbers,Dorn-Visual-Y-Numbers,Dorn-Visual-X-Strings,Dorn-Visual-Y-Strings,Dorn-Visual-X-Literals,Dorn-Visual-Y-Literals,Dorn-Visual-X-Operators,Dorn-Visual-Y-Operators,Dorn-Areas-Comments,Dorn-Areas-Identifiers,Dorn-Areas-Keywords,Dorn-Areas-Numbers,Dorn-Areas-Strings,Dorn-Areas-Literals,Dorn-Areas-Operators,Dorn-Areas-Identifiers/Comments,Dorn-Areas-Keywords/Comments,Dorn-Areas-Numbers/Comments,Dorn-Areas-Strings/Comments,Dorn-Areas-Literals/Comments,Dorn-Areas-Operators/Comments,Dorn-Areas-Keywords/Identifiers,Dorn-Areas-Numbers/Identifiers,Dorn-Areas-Strings/Identifiers,Dorn-Areas-Literals/Identifiers,Dorn-Areas-Operators/Identifiers,Dorn-Areas-Numbers/Keywords,Dorn-Areas-Strings/Keywords,Dorn-Areas-Literals/Keywords,Dorn-Areas-Operators/Keywords,Dorn-Areas-Strings/Numbers,Dorn-Areas-Literals/Numbers,Dorn-Areas-Operators/Numbers,Dorn-Areas-Literals/Strings,Dorn-Areas-Operators/Strings,Dorn-Areas-Operators/Literals,Dorn-align-blocks,Dorn-align-extent,Readable
144,0.806452,0,3.42,8,0,0,0,6.203125,18,0,9.403226,37,8,0.545455,0,1,0,0,0,0.416667,0.076923,0,6.74,0,0,0.166667,66.416667,0,4.25,0,24.583333,1.416667,2,4.833333,21,0,2,101,8,0,290,12,4.188153,648.999717,12,1,12,1,1,1,12,12,1,1,1,1,10,1,1,11,0,0,103,9.788462,103,11,0,0,102.916667,10.692308,0,0,103,10.298077,0,0.370909,0.013333,0,0.444848,0,0.090909,?,?,?,?,?,?,0.035948,0,1.199346,0,0.245098,0,33.363636,0,6.818182,?,?,?,0,0.20436,?,46,147,1
145,0.805556,0,3.932203,10,0,0.013889,1,1.367089,6,0,9.916667,45,12,1,0.329244,0.129099,0.707107,0.263158,0.052632,0.052632,0.052632,0,9.511111,0,0,0.388889,31.944444,0,2.555556,0,0.052632,1,0.5,2.388889,25,0,2,106,10,0,57,5,4.889941,528.540222,19,19,19,19,1,1,19,19,19,1,19,1,19,19,19,19,0,0,108.947368,17.727273,109,17.645455,0,0,109,17.936364,0,0,108.947368,17.8,0,0.583062,0.052117,0,0.151466,0,0.09772,?,?,?,?,?,?,0.089385,0,0.259777,0,0.167598,0,2.90625,0,1.875,?,?,?,0,0.645161,?,15,16,1
146,0.911894,0,4.024155,11,0,0,0,5.090909,36,0,12.876652,45,24,0.76,0.626835,0.489898,0.880705,0.025,0.175,0.05,0.029412,0.125,13.55914,0.060606,0,0.121212,45.424242,0,2.818182,0,0,1.325,1.363636,1.424242,30,0,2,114,7,0,169,20,4.843255,1613.160556,40,40,40,36,40,40,39,40,38,1,39,1,1,40,40,39,0,0,114,38.808696,114,38.921739,0,0,0,0,0,0,113.85,38.782609,0,0.795082,0.009458,0,0,0,0.110971,?,?,?,?,?,?,0.011895,0,0,0,0.139572,0,0,0,11.733333,?,?,?,?,?,?,127,225,0
147,0.942308,0,4.744898,9,0,0.336538,1,1.254386,6,100,10.086538,45,17,0.941176,0.573831,0.267261,0.939336,0.033333,0.125,0,0.037037,0.133333,13.795455,0.192308,1.5,0.384615,31.384615,0,1.653846,0.038462,0,0.866667,0.5,3.384615,40,6,2,94,5,1,127,19,4.808336,718.460293,32,30,1,32,30,30,30,29,32,1,30,30,1,30,30,30,46.75,30.904,124,30.792,123.96875,30.848,124,31,0,0,0,0,123.90625,30.784,0.207263,0.537644,0.031001,0.000886,0,0,0.075288,2.594017,0.149573,0.004274,0,0,0.363248,0.057661,0.001647,0,0,0.140033,0.028571,0,0,2.428571,0,0,85,?,?,?,43,66,0
148,0.835821,0,4.839286,10,0,0,0,0,0,0,9.014925,37,9,1,0,1,0,0,0,0,0.083333,0.181818,20.583333,0,0,0.363636,51.818182,0,2.454545,0,0,1.181818,0.636364,1,40,0,2,152,5,0,73,7,4.63367,346.793742,11,1,1,1,11,1,11,11,10,1,10,1,1,11,11,11,0,0,152,9.777778,152,9.816993,0,0,0,0,0,0,151.818182,9.614379,0,0.821963,0.03827,0,0,0,0.069884,?,?,?,?,?,?,0.046559,0,0,0,0.08502,0,0,0,1.826087,?,?,?,?,?,?,37,41,0
149,0.970588,0,5.191919,11,0,1.039216,18,8.268868,28,95.845,8.622549,37,27,0.655172,0.953555,0.930949,0.966092,0.151515,0,0.939394,0.175,0.181818,10.325,0.030303,0,0.242424,47.393939,0.030303,3.606061,0,0.181818,1.151515,0.272727,3.69697,23,0,2,97,8,0,231,33,4.796371,1662.208383,42,33,33,42,33,33,33,33,1,33,29,1,33,31,33,31,97.928571,40.979798,97.952381,40.818182,98,40.777778,0,0,97.904762,40.868687,0,0,97.785714,40.727273,0.22891,0.533516,0.012312,0,0.04104,0,0.070223,2.330677,0.053785,0,0.179283,0,0.306773,0.023077,0,0.076923,0,0.131624,0,3.333333,0,5.703704,?,?,?,0,1.711111,?,148,217,0
150,0.9,0,4.888889,9,0,0.1,1,0.6875,2,0,9.3,37,5,1,0.452294,0.408248,0.522233,0,0,0,0.083333,0.090909,5.888889,0.090909,0,0.545455,10.363636,0,0.818182,0,0,0.727273,0.090909,1.181818,11,0,2,28,2,0,13,2,4.521266,153.73111,11,1,1,1,11,11,1,11,10,1,10,1,1,10,11,11,0,0,27.454545,9.806452,29.545455,9.806452,0,0,0,0,0,0,29.454545,9.741935,0,0.395522,0.19403,0,0,0,0.164179,?,?,?,?,?,?,0.490566,0,0,0,0.415094,0,0,0,0.846154,?,?,?,?,?,?,2,2,1
151,0.867925,0,4.913043,11,0,1.679245,4,2.959459,9,65.395,6.339623,37,11,0.846154,0.601329,0.447214,0.816497,0.208333,0.2,0,0.052632,0.166667,7.666667,0.222222,0,1.166667,25,0,1.777778,0.111111,0,0.708333,0.944444,1.944444,18,0,4,71,5,1,102,7,4.718421,620.643245,30,24,1,29,24,23,23,23,29,1,23,24,1,23,24,23,92.833333,28.595745,92.9,28.744681,92.966667,28.170213,93,29,0,0,0,0,92.933333,28.87234,0.399289,0.299763,0.10545,0.00237,0,0,0.084123,0.750742,0.264095,0.005935,0,0,0.210682,0.351779,0.007905,0,0,0.280632,0.022472,0,0,0.797753,0,0,35.5,?,?,?,22,22,1
152,0.879195,0,4.099237,9,0,0.006711,1,2.866667,14,36.62,7.932886,37,24,0.958333,0.411311,0.150756,0.883883,0.15,0.073171,0.075,0.026316,0.025,9.141304,0.054054,0,0.837838,32.648649,0.027027,2.486486,0,0.075,0.85,0.621622,2.351351,23,0,3,179,14,0,144,12,5.030186,1378.121859,41,40,40,41,40,40,40,33,39,40,40,1,40,40,40,40,184,40,183.95122,39.8,183.902439,39.562162,0,0,184,39.902703,0,0,183.902439,39.827027,0.006686,0.532689,0.103269,0,0.119614,0,0.095097,79.666667,15.444444,0,17.888889,0,14.222222,0.193863,0,0.224547,0,0.178522,0,1.158273,0,0.920863,?,?,?,0,0.795031,?,86,113,1
153,0.421875,0,6.333333,9,0,0.09375,1,7.926471,18,0,4.328125,40,14,0.722222,0,1,0,0.136364,0,0.590909,0.043478,0,2.824561,0,13.454545,0.181818,27.727273,0,2.318182,0.272727,0.545455,0.272727,0.818182,15.272727,15,20,1,48,5,1,336,16,3.261637,645,22,22,22,1,1,1,20,22,1,1,22,22,22,22,22,20,0,0,47.909091,20.897959,48,20.836735,0,0,0,0,0,0,47.909091,20.897959,0,0.283531,0.028862,0,0,0,0.11545,?,?,?,?,?,?,0.101796,0,0,0,0.407186,0,0,0,4,?,?,?,?,?,?,27,62,1
154,0.763636,0,4.157303,10,0,0.236364,3,3.253968,12,100,10.272727,57,17,0.772727,0.531706,0.150756,1,0.25,0,0.0625,0.135135,0.125,7.633803,0.1875,18,0.5,44.46875,0,2.3125,0,0.03125,1.53125,0.6875,19.71875,23,48,2,76,5,0,699,9,3.902881,1321.675105,38,32,32,38,32,32,32,32,1,1,32,1,32,32,32,32,76.868421,36.9,79,36.85,79,36.9125,0,0,78.868421,36.3375,0,0,78.868421,36.625,0.167066,0.31497,0.036527,0,0.011976,0,0.091018,1.885305,0.218638,0,0.071685,0,0.544803,0.11597,0,0.038023,0,0.288973,0,0.327869,0,2.491803,?,?,?,0,7.6,?,36,46,0
155,0.861538,0,4.717949,10,0,0.092308,3,2.395973,12,100,10.838462,45,22,0.740741,0.543729,0.160128,0.959166,0.297297,0,0.054054,0.026316,0.162162,8.25641,0.243243,18.378378,0.513514,44.675676,0.027027,2.27027,0,0,1.378378,0.594595,20.162162,23,108,2,156,5,0,773,11,3.902851,1392.448041,42,37,37,42,37,37,37,37,40,37,35,1,1,36,37,37,83,40.821429,82.928571,40.75,83,40.654762,0,0,0,0,0,0,82.809524,40.702381,0.107735,0.355801,0.037569,0,0,0,0.087293,3.302564,0.348718,0,0,0,0.810256,0.10559,0,0,0,0.245342,0,0,0,2.323529,?,?,?,?,?,?,39,43,0
156,0.982456,0,3.75,9,0,0,0,1.711864,5,0,15.789474,37,18,0.772727,0,1,0,0.04,0,0.76,0.038462,0,13.958333,0,10.24,0.08,27.88,0,0.96,0,0,0.68,0,10.52,25,12,1,41,2,0,263,15,3.836989,417.786366,25,25,25,25,1,1,1,25,1,1,1,1,1,23,1,1,0,0,40.88,23.238095,40.88,23.238095,0,0,0,0,0,0,40.76,23.333333,0,0.497771,0.020802,0,0,0,0.089153,?,?,?,?,?,?,0.041791,0,0,0,0.179104,0,0,0,4.285714,?,?,?,?,?,?,63,102,0
157,1,1,3.556962,9,0,0,0,1.659091,8,0,14.78481,45,15,0.631579,0.77079,0.632456,1,0.107143,0,0,0.034483,0.071429,11.317073,0.142857,8.142857,0.321429,30.928571,0,1.75,0,0,1.071429,0.535714,9.142857,34,28,2,78,6,0,256,8,4.431452,686.0376,28,28,1,28,28,28,1,28,28,1,28,1,1,28,28,28,0,0,78,26.632911,77.964286,26.746835,0,0,0,0,0,0,77.964286,26.721519,0,0.531501,0.033219,0,0,0,0.101947,?,?,?,?,?,?,0.0625,0,0,0,0.19181,0,0,0,3.068966,?,?,?,?,?,?,25,26,0
158,0.883562,0,4.866667,11,0,0.10274,1,1.624204,12,100,7.753425,37,25,0.846154,0,1,0,0.027778,0,0.333333,0.076923,0,10.824324,0,7.666667,0.305556,36.5,0,2.027778,0,0.083333,1.055556,0.416667,8.333333,30,20,2,80,6,0,318,10,4.566339,1077.760815,38,36,35,38,1,1,27,36,32,1,34,1,36,32,36,22,80,36.592593,79.894737,36.82716,79.868421,36.839506,0,0,79.973684,36.925926,0,0,79.763158,36.703704,0.053176,0.508124,0.028065,0,0.10192,0,0.084934,9.555556,0.527778,0,1.916667,0,1.597222,0.055233,0,0.200581,0,0.167151,0,3.631579,0,3.026316,?,?,?,0,0.833333,?,87,99,0
159,0.891892,0,4.424242,9,0,0.027027,1,1.9875,11,0,10.202703,40,7,1,0,1,0,0.3,0.2,0.5,0.111111,0.4,10.948718,0,6,0.75,73,0,4.875,0.125,0,1.1,0.375,9.5,34,8,3,128,14,1,76,4,4.728707,428.60416,10,10,10,10,10,1,8,10,8,1,9,10,1,8,10,8,0,0,128,8.767442,128,8.844961,0,0,128,8.953488,0,0,127.9,8.782946,0,0.583904,0.046233,0,0.178082,0,0.07363,?,?,?,?,?,?,0.079179,0,0.304985,0,0.1261,0,3.851852,0,1.592593,?,?,?,0,0.413462,?,22,22,1
160,0.714286,0,3.84,8,0,0.057143,1,1.073171,4,0,7.771429,41,7,1,0.547723,1,0.547723,0,0,0,0.090909,0,11.722222,0,7.2,0.6,35.8,0,1.9,0.2,0.1,0.9,0.1,8.9,65,12,2,83,8,3,89,4,4.54151,202.118908,10,1,1,1,1,1,1,10,7,1,10,9,10,10,10,1,0,0,82.8,8.797619,82.9,8.797619,83,8.892857,83,9,0,0,82.8,8.797619,0,0.50838,0.075419,0.005587,0.108939,0,0.067039,?,?,?,?,?,?,0.148352,0.010989,0.214286,0,0.131868,0.074074,1.444444,0,0.888889,19.5,0,12,0,0.615385,?,4,4,1
161,0.668605,0,3.182609,8,0,0.168605,1,2.690217,5,100,6.534884,37,20,0.681818,0.536606,0.154303,0.912871,0.285714,0,0.071429,0.034483,0,11.25,0.071429,13.142857,0.428571,51.071429,0.035714,2.821429,0,0,0.75,0.178571,15.678571,51,24,3,114,17,0,449,15,4.194765,763.858922,29,28,28,29,1,28,1,28,23,28,27,1,1,28,28,1,114,28,113.965517,27.730435,113.931034,27.834783,0,0,113.862069,27.86087,0,0,113.862069,27.782609,0.037037,0.442424,0.034343,0,0.158923,0,0.049832,11.945455,0.927273,0,4.290909,0,1.345455,0.077626,0,0.359209,0,0.112633,0,4.627451,0,1.45098,?,?,?,0,0.313559,?,49,57,0
162,0.916418,0,4.355049,10,0,0.002985,1,3.252226,30,0,7.749254,45,18,0.307692,0,1,0,0.090909,0.181818,0.636364,0.035714,0,11.198718,0,0,0.074074,77.111111,0,5.777778,0,0,1.606061,2.518519,3.703704,26,0,2,114,8,0,202,36,5.209632,2043.688303,33,33,33,33,1,1,26,33,28,1,28,1,1,28,33,28,0,0,115.939394,31.239316,116,32,0,0,116,32,0,0,115.575758,31.418803,0,0.811914,0.00469,0,0.008912,0,0.104597,?,?,?,?,?,?,0.005777,0,0.010976,0,0.128827,0,1.9,0,22.3,?,?,?,0,11.736842,?,143,197,0
163,0.906542,0,4.536082,10,0,0.102804,1,4.383929,13,33.575,8.785047,37,16,1,0,1,0,0.368421,0.1,0.105263,0.055556,0.631579,9.042857,0,0,0.294118,48.176471,0,4.117647,0,0.052632,1.210526,1.294118,2.941176,44,0,2,93,9,0,97,12,4.804422,1019.569841,20,19,19,19,19,1,1,19,20,1,19,1,19,18,19,19,95,18.802083,95,18.541667,95,18.875,0,0,95,18.885417,0,0,94.9,18.65625,0.034052,0.69807,0.028377,0,0.028377,0,0.118048,20.5,0.833333,0,0.833333,0,3.466667,0.04065,0,0.04065,0,0.169106,0,1,0,4.16,?,?,?,0,4.16,?,44,47,0
164,0.857143,0,5.347826,9,0,0.673469,4,1.859375,6,100,8.571429,37,10,0.818182,0.470006,0.166667,0.858395,0.045455,0,0,0.241379,0.045455,8.233333,0.090909,0,0.681818,18.681818,0,1.363636,0,0,0.818182,0.318182,1.772727,37,0,2,58,5,0,71,7,4.745367,487.281887,28,22,1,28,22,22,1,20,27,1,21,1,1,21,22,21,71.5,27,79.964286,26.82716,79.964286,26.592593,0,0,0,0,0,0,79.785714,26.728395,0.245614,0.393939,0.114833,0,0,0,0.082935,1.603896,0.467532,0,0,0,0.337662,0.291498,0,0,0,0.210526,0,0,0,0.722222,?,?,?,?,?,?,27,35,1
165,0.852941,0,4.103448,9,0,0.029412,1,1.055556,4,0,9.941176,51,7,1,0,1,0,0,0,0,0.083333,0,9.666667,0,0,0.181818,20,0,1.727273,0.090909,0,0.636364,0.818182,0.454545,23,0,2,71,8,1,24,4,4.755757,142.623627,11,1,1,1,1,1,11,11,11,1,11,1,1,11,11,11,0,0,78.909091,9.8875,79,9.875,0,0,78.727273,9.9,0,0,78.909091,9.675,0,0.399225,0.03876,0,0.317829,0,0.077519,?,?,?,?,?,?,0.097087,0,0.796117,0,0.194175,0,8.2,0,2,?,?,?,0,0.243902,?,14,16,1
166,0.913333,0,3.036496,10,0,0.04,1,2.945122,12,0,13.233333,51,6,0.428571,0,1,0,0.411765,0.117647,0.941176,0.0625,0,7.554217,0,0,0.933333,62.466667,0,5.2,2.2,0,1.764706,1.933333,5.133333,18,0,2,82,7,3,109,18,4.893128,1184.018993,17,17,17,17,1,1,1,15,15,1,15,17,1,15,17,15,0,0,83.941176,15.917647,83.941176,15.894118,0,0,0,0,0,0,83.588235,15.894118,0,0.685358,0.077882,0,0,0,0.129803,?,?,?,?,?,?,0.113636,0,0,0,0.189394,0,0,0,1.666667,?,?,?,?,?,?,203,578,1
167,0.873096,0,3.110465,9,0,0.045685,1,2.043689,9,0,8.218274,45,16,0.761905,0,1,0,0.2,0.266667,0.533333,0.043478,0,8.103774,0,0,0.409091,53.636364,0,4.727273,0.727273,0,1.533333,1.772727,3.772727,20,0,2,140,12,4,127,33,4.86482,1732.671126,30,26,30,30,1,1,29,30,29,1,29,29,1,29,30,29,0,0,141.966667,28.58042,141.9,28.888112,141.866667,28.783217,142,29,0,0,141.866667,28.643357,0,0.704731,0.031811,0.006525,0.007341,0,0.145188,?,?,?,?,?,?,0.045139,0.009259,0.010417,0,0.206019,0.205128,0.230769,0,4.564103,1.125,0,22.25,0,19.777778,?,98,135,0
168,0.821429,0,3.782609,10,0,0.107143,1,1.766667,4,100,6.428571,37,8,1,0,1,0,0.181818,0.166667,0.090909,0.1,0,6.045455,0,0,0.222222,22.111111,0,2.444444,0.222222,0,0.909091,0.666667,1.444444,16,0,2,39,5,3,18,2,4.887777,280.538363,12,11,11,12,1,1,11,11,12,1,11,10,1,11,11,11,41,10.738095,40.833333,10.547619,41,10.738095,41,10.833333,41,11,0,0,40.916667,10.857143,0.061404,0.552632,0.04386,0.02193,0.039474,0,0.157895,9,0.714286,0.357143,0.642857,0,2.571429,0.079365,0.039683,0.071429,0,0.285714,0.5,0.9,0,3.6,1.8,0,7.2,0,4,?,8,8,1
169,0.875,0,2.738095,8,0,0.020833,1,1.246154,6,0,8.645833,37,11,0.666667,0.665419,0.369274,1,0.136364,0,0,0.043478,0.181818,8.4,0.272727,0,0.772727,19.954545,0,1.363636,0,0,0.863636,0.227273,2.318182,41,0,2,98,4,0,51,10,4.617125,505.230023,22,22,1,1,22,22,1,19,22,1,19,1,1,22,22,19,0,0,99.954545,20.653465,100,20.623762,0,0,0,0,0,0,99.909091,20.693069,0,0.517454,0.151951,0,0,0,0.12731,?,?,?,?,?,?,0.293651,0,0,0,0.246032,0,0,0,0.837838,?,?,?,?,?,?,4,4,1
170,0.876623,0,4.103704,10,0,1.084416,4,2.382716,10,57.275,6.857143,37,18,0.842105,0.365148,1,0.365148,0.16129,0.166667,0.290323,0.038462,0.032258,12.104478,0.04,0,0.32,40.08,0,2.68,0,0.032258,0.741935,0.68,2.12,23,0,1,112,8,0,134,14,4.846114,927.103775,36,31,31,36,31,31,26,31,34,1,29,1,31,30,30,31,111.944444,34.929204,111.944444,34.849558,112,34.929204,0,0,111.944444,34.911504,0,0,111.888889,34.858407,0.239576,0.559011,0.026855,0,0.019081,0,0.065724,2.333333,0.112094,0,0.079646,0,0.274336,0.04804,0,0.034134,0,0.117573,0,0.710526,0,2.447368,?,?,?,0,3.444444,?,38,40,0
171,0.782178,0,5.987342,8,0,0,0,0.886957,6,0,3.108911,23,7,0.428571,0,1,0,0,0.2,1.2,0.111111,0,17.333333,0,0,1.75,118.625,0,5.625,0,0,0.8,3.75,3.5,27,0,2,155,8,0,99,19,4.603227,468.24032,10,1,8,10,1,1,8,8,8,1,8,1,1,8,8,8,0,0,157,7.943038,156.8,8.316456,0,0,157,8.373418,0,0,156.1,8.075949,0,0.672557,0.073805,0,0.153846,0,0.057173,?,?,?,?,?,?,0.109737,0,0.228748,0,0.085008,0,2.084507,0,0.774648,?,?,?,0,0.371622,?,219,223,1
172,0.724138,0,4.28169,11,0,0.551724,5,3.578431,20,85.695,10.275862,57,15,0.789474,0.769319,0.667823,0.960769,0.142857,0.131579,0.357143,0.041667,0,4.833333,0.173913,11.608696,0.652174,38,0.086957,3.391304,0.043478,0.321429,0.785714,0.347826,14.347826,10,21,2,108,15,1,465,6,4.164348,771.101391,38,28,28,38,1,25,18,27,27,28,27,28,28,26,26,23,108,37,107.973684,36.706422,108,36.706422,108,37,108,36.715596,0,0,107.921053,36.697248,0.296862,0.214803,0.04103,0.000805,0.139984,0,0.063556,0.723577,0.138211,0.00271,0.471545,0,0.214092,0.191011,0.003745,0.651685,0,0.29588,0.019608,3.411765,0,1.54902,174,0,79,0,0.454023,?,19,31,1
173,0.784091,0,5.15493,10,0,0,0,1.345455,8,0,6.454545,41,22,1,0.275786,0,0.881917,0.055556,0.027778,0.027778,0.027778,0,11.086957,0.085714,13.285714,0.628571,34.428571,0,1.4,0.114286,0,0.805556,0.228571,14.485714,39,21,4,70,4,1,507,11,3.949628,866.466837,36,36,36,36,1,36,1,36,1,1,36,1,1,34,36,1,0,0,69.916667,34.71831,69.888889,34.887324,0,0,0,0,0,0,69.861111,34.295775,0,0.426556,0.082988,0,0,0,0.06971,?,?,?,?,?,?,0.194553,0,0,0,0.163424,0,0,0,0.84,?,?,?,?,?,?,12,13,0
174,0.923077,0,6.547619,9,0,0.010989,1,0.87619,8,0,5.296703,37,16,0.590909,0.542012,0.371391,1,0,0.121212,0.030303,0.033333,0,14.913043,0,10.241379,0.482759,39.62069,0,1.689655,0,0,0.575758,0.206897,11.517241,31,99,2,125,6,0,334,15,4.221571,614.715497,33,1,33,33,1,1,33,32,33,1,29,1,1,32,33,33,0,0,124.969697,31.722222,125,31.809524,0,0,0,0,0,0,124.69697,31.650794,0,0.55412,0.056543,0,0,0,0.047658,?,?,?,?,?,?,0.102041,0,0,0,0.086006,0,0,0,0.842857,?,?,?,?,?,?,55,62,0
175,0.702128,0,4.12987,9,0,0.319149,3,4.098039,11,91.785,9.840426,45,16,0.8,0.417269,0.285714,0.483046,0.230769,0.052632,0.115385,0.04,0,6.469697,0,0,0.333333,26.416667,0,2.708333,0.083333,0.076923,1.230769,0.791667,2.166667,64,0,2,80,7,4,172,11,4.80503,949.834694,38,26,26,38,1,1,26,25,38,1,25,26,26,21,26,25,79.526316,37,83.921053,36.8,83.973684,36.894118,0,0,84,36.917647,0,0,83.894737,36.788235,0.498931,0.27655,0.022808,0,0.044191,0,0.074127,0.554286,0.045714,0,0.088571,0,0.148571,0.082474,0,0.159794,0,0.268041,0,1.9375,0,3.25,?,?,?,0,1.677419,?,45,70,1
176,0.94375,0,3.721854,11,0,0.00625,1,0.336898,2,0,7.25625,37,26,0.461538,0,1,0,0.074074,0,0.148148,0.035714,0,14.907692,0,0,1,47.777778,0,2.407407,0.111111,0.037037,1.037037,1.074074,2.296296,26,0,3,77,8,3,135,24,4.62712,1140.05895,27,27,27,1,1,1,1,1,1,1,23,1,27,1,23,23,0,0,78.888889,25.0125,78.814815,25.425,0,0,79,26,0,0,78.518519,25.425,0,0.702985,0.100746,0,0.027612,0,0.085075,?,?,?,?,?,?,0.143312,0,0.039278,0,0.121019,0,0.274074,0,0.844444,?,?,?,0,3.081081,?,114,626,0
177,0.837398,0,3.830097,9,0,0.121951,1,11.858779,48,0,6.447154,37,33,0.307692,0,1,0,0.075,0,0.425,0.02439,0,8.509202,0,0,0.4,48.725,0,4.1,0.9,0.025,2,1.475,2.5,36,0,3,78,8,4,191,35,4.88902,2976.685402,40,40,40,1,1,1,1,40,1,1,40,40,40,40,40,1,0,0,79.9,37.358025,79.85,38.753086,79.8,38.851852,79.975,38.888889,0,0,79.425,38.851852,0,0.668969,0.037494,0.00888,0.038974,0,0.157869,?,?,?,?,?,?,0.056047,0.013274,0.05826,0,0.235988,0.236842,1.039474,0,4.210526,4.388889,0,17.777778,0,4.050633,?,229,708,0
178,0.755102,0,4.013514,9,0,0.020408,1,1.188679,4,0,7.683673,37,16,0.941176,0,1,0,0.190476,0.047619,0,0.047619,0.095238,11.188679,0,9.2,0.4,47,0,2.85,0.1,0,0.761905,0.8,11.25,63,16,3,115,6,1,225,8,4.485618,656.921052,21,21,1,21,21,1,1,21,18,1,18,21,1,21,21,18,0,0,114.952381,19.87069,114.952381,19.818966,115,20,115,19.948276,0,0,114.904762,19.810345,0,0.578556,0.052017,0.001062,0.066879,0,0.069002,?,?,?,?,?,?,0.089908,0.001835,0.115596,0,0.119266,0.020408,1.285714,0,1.326531,63,0,65,0,1.031746,?,50,54,0
179,0.885714,0,3.842105,9,0,0.2,1,4.091743,15,99.905,8.571429,45,14,0.823529,0,1,0,0.25,0,0.1,0.047619,0,7.73913,0,0,0.2,36.55,0,3.45,0.15,0.05,1.4,1,1.95,61,0,2,149,17,4,88,5,4.907577,873.555422,23,19,20,23,1,1,1,20,22,1,19,20,20,19,19,19,150.956522,21.848684,151,21.552632,150.956522,21.855263,0,0,151,21.848684,0,0,150.73913,21.723684,0.176923,0.530769,0.01978,0,0.089011,0,0.10989,3,0.111801,0,0.503106,0,0.621118,0.037267,0,0.167702,0,0.207039,0,4.5,0,5.555556,?,?,?,0,1.234568,?,57,75,0
180,0.904615,0,2.99322,9,0,0.012308,1,1.46131,18,0,9.046154,45,30,0.675676,0.431331,1,0.431331,0.146341,0,0.195122,0.02381,0.146341,14.530303,0,0,0.268293,56.414634,0.02439,3.243902,0.073171,0,1.804878,1.243902,2.097561,42,0,2,120,9,1,256,38,4.753865,2331.13917,41,38,40,1,41,1,1,41,40,41,40,41,1,41,41,41,0,0,121.95122,39.813008,122,39.699187,122,40,122,40,0,0,121.878049,39.780488,0,0.787411,0.021259,0.000417,0.01584,0,0.105461,?,?,?,?,?,?,0.026998,0.000529,0.020116,0,0.133933,0.019608,0.745098,0,4.960784,38,0,253,0,6.657895,?,184,261,0
181,0.868132,0,2.924051,9,0,0.157509,1,0.770035,7,100,7.25641,37,20,0.482759,0.751764,0.627646,1,0.235294,0,0.205882,0.028571,0.147059,17.561798,0.029412,0,0.411765,54.823529,0,2.647059,0.029412,0,1.235294,0.794118,2.176471,42,0,2,117,6,1,200,46,4.768736,1446.505288,35,34,34,35,34,34,31,34,35,1,34,34,1,34,34,34,119,34,118.971429,33.783333,118.942857,33.725,0,0,0,0,0,0,118.857143,33.866667,0.03907,0.773492,0.03363,0,0,0,0.07814,19.797468,0.860759,0,0,0,2,0.043478,0,0,0,0.101023,0,0,0,2.323529,?,?,?,?,?,?,97,191,0
